_id,label,table1.id,table2.id,table1.title,table2.title,table1.manufacturer,table2.manufacturer,table1.price,table2.price
amazon:6295,0,amazon:723,amazon:2332,learn2 training for microsoft excel,designing forms with microsoft office infopath 2007,topics-entertainment-software - ( consignment ),,9.99,36.39
amazon:6296,0,amazon:208,amazon:69,wasp bar code wasp bar code labeler complete package 3 users std cd -,mtp07emb3rua mcafee total protection 2007 complete package 3 users cd mini-box wi,wasp technologies,,,86.94
amazon:6297,0,amazon:760,amazon:2386,panda software antivirus & firewall 2008 windows,intuit quicken basic 2007 software for windows tax & finance software,panda software,,,29.95
amazon:6298,0,amazon:282,amazon:2076,elementary success deluxe 2006 ( dw dvd ),math success deluxe 2006,topics entertainment,,49.99,12.9
amazon:6299,0,amazon:371,amazon:1075,microsoft powerpoint 2004 upgrade ( mac ),microsoft ( r ) excel 2007,microsoft,,109.99,109.99
amazon:6300,0,amazon:736,amazon:2471,adobe creative suite cs3 production premium upgrade,adobe soundbooth cs3 audio editing software windows music production software,adobe,,799.0,198.95
amazon:6301,0,amazon:827,amazon:1059,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,sony media software acid music studio 7 software music production software,m-audio,,299.99,69.95
amazon:6302,1,amazon:805,amazon:2580,hoyle texas hold 'em poker ( jewel case ),encore software 33027 hoyle texas holdem ( win 98 me 2000 xp ),encore,,9.99,8.44
amazon:6303,0,amazon:608,amazon:893,adobe creative suite cs3 web premium upgrade [ mac ],adobe cs3 design premium upgrade,adobe,,499.0,619.99
amazon:6304,0,amazon:269,amazon:808,microsoft publisher with digital imaging 2003 [ old version ],microsoft digital image suite plus full version of photo editing software for windows .,microsoft,,209.99,89.95
amazon:6305,0,amazon:45,amazon:2076,elementary school success deluxe 2006,math success deluxe 2006,topics entertainment,,49.99,12.9
amazon:6306,0,amazon:1341,amazon:1475,instant immersion hawaiian audio,instant immersion japanese ( audio book ) ( audio book ),topics entertainment,,,19.95
amazon:6307,0,amazon:276,amazon:2501,instant immersion 33 languages,instant immers french dlx 2,topics entertainment,,49.99,27.57
amazon:6308,0,amazon:382,amazon:893,adobe production studio premium,adobe cs3 design premium upgrade,adobe,,1699.0,619.99
amazon:6309,0,amazon:1282,amazon:2524,adobe after effects cs3,adobe after effects cs3 professional software for windows effects software,adobe,,999.0,998.95
amazon:6310,0,amazon:6,amazon:352,adobe after effects professional 6.5 upgrade from standard to professional,adobe cs3 flash professional,adobe,,499.99,724.99
amazon:6311,0,amazon:102,amazon:1668,myinvoices & estimates deluxe,myinvoices & estimates deluxe,avanquest software,,39.95,39.99
amazon:6312,0,amazon:586,amazon:0,quickbooks premier professional services edition 2007,learning quickbooks 2007,intuit,intuit,399.95,38.99
amazon:6313,0,amazon:605,amazon:2816,microsoft word 2004 ( mac ),microsoft word 2007 upgrade ( pc ),microsoft,,229.99,109.95
amazon:6314,1,amazon:624,amazon:296,timbuktu remote control softwre 2 licenses for windows & mac,netopia timbuktu pro for mac and windows 2 pack,netopia,,199.99,207.99
amazon:6315,0,amazon:208,amazon:1151,wasp bar code wasp bar code labeler complete package 3 users std cd -,adobe photoshop cs3 extended complete package 1 user academic cd windows,wasp technologies,,,279.0
amazon:6316,0,amazon:616,amazon:3126,microsoft windows vista home basic upgrade [ dvd ],microsoft ( r ) windows vista ( tm ) business,microsoft,,99.95,199.99
amazon:6317,0,amazon:614,amazon:3199,microsoft works suite 2006,microsoft ( r ) office ultimate 2007,microsoft,,99.0,539.95
amazon:6318,0,amazon:250,amazon:1485,adobe after effects professional 7.0,diskeeper 2007 professional,adobe,,999.0,46.95
amazon:6319,1,amazon:540,amazon:2323,ulead videostudio 11 plus,corel ulead videostudio 11 plus video editing and dvd authoring software win authoring software,corel,,129.99,129.95
amazon:6320,0,amazon:1322,amazon:939,adobe creative suite cs3 design premium upsell,adobe cs3 design premium academic,adobe,,1599.0,575.99
amazon:6321,0,amazon:816,amazon:2863,microsoft visual studio team suite 2005 with msdn premium ( cd & dvd ),microsoft money 2007 premium ( pc ),microsoft,,10949.0,79.99
amazon:6322,0,amazon:35,amazon:2018,the print shop pro publisher 22 deluxe [ dvd ],encore software 10731 the print shop 22 pro publisherdeluxe sb cs by the print shop,encore,,99.99,81.97
amazon:6323,1,amazon:1107,amazon:2016,pitstop pro 7.0,enfocus software pp7.0-sg-001 pitstop pro 7.0,enfocus software,,699.0,558.97
amazon:6324,0,amazon:565,amazon:190,adobe creative suite cs3 web premium [ mac ],adobe premiere pro cs3,adobe,,1599.0,825.99
amazon:6325,0,amazon:274,amazon:836,instant immersion italian 2.0,topics entertainment instant immersion ingles audio deluxe,topics entertainment,,29.99,17.55
amazon:6326,1,amazon:1116,amazon:952,aquazone bass edition,allume aquazone bass edition,smith-micro-software,smith-micro-software,19.99,19.99
amazon:6327,0,amazon:1190,amazon:792,punch ! professional home design,punch software master landscape professional & home design v 10.0,punch ! software,,89.99,69.99
amazon:6328,0,amazon:562,amazon:338,adobe dreamweaver cs3 upgrade [ mac ],adobe cs3 master collection academic,adobe,,199.0,939.99
amazon:6329,0,amazon:803,amazon:75,adobe creative suite cs3 master collection [ mac ],19600061dm adobe creative suite 3 production premium media tlp download mac world,adobe,,2499.0,20.97
amazon:6330,0,amazon:458,amazon:3056,stationery design studio,punch software 90500 home design studio mac,summit software,punch software,19.99,135.99
amazon:6331,0,amazon:587,amazon:1075,microsoft word 2007 version upgrade,microsoft ( r ) excel 2007,microsoft,,109.95,109.99
amazon:6332,0,amazon:1246,amazon:1398,peachtree by sage complete accounting 2007,peachtree ( r ) complete iii,sage software,,269.99,178.99
amazon:6333,0,amazon:1293,amazon:2839,systemsuite 8 professional,adobe flash cs3 professional ( mac ),individual software,,49.99,699.0
amazon:6334,0,amazon:518,amazon:1159,microsoft office 2004 standard upgrade ( mac ),microsoft ( r ) office 2004 for mac standard edition upgrade version,microsoft,,239.99,234.95
amazon:6335,0,amazon:219,amazon:1962,ca brightstor arcserve backup r11 .1 for netware upgrade from arcserve 7 for netware,babwur1151s31 brightstor arcserve backup for windows agent for mac os xw/sp1 v. 11.5 -,computer associates,,,194.34
amazon:6336,0,amazon:1321,amazon:3022,instant immersion american sign language win/mac,instant immersion 33 languages,topics entertainment,,9.99,47.36
amazon:6337,0,amazon:1259,amazon:433,print shop 22 pro publisher deluxe,encore inc print shop 22 deluxe,encore,,99.99,42.69
amazon:6338,0,amazon:557,amazon:2393,adobe creative suite cs3 production premium,adobe production premium cs3 software suite for mac av production software,adobe,,1699.0,1698.95
amazon:6339,0,amazon:271,amazon:2165,microsoft office small business 2007,microsoft microsoft office pro 2004 software suite mac apple & mac software,microsoft software,,735.33,498.95
amazon:6340,0,amazon:606,amazon:1686,microsoft office 2004 professional ( mac ),word mac 2004 microsoft d48-00487,microsoft,,499.99,157.18
amazon:6341,0,amazon:662,amazon:1899,microsoft windows terminal server 2003 client additional license for users - 5 user,p72-00473 microsoft windows server enterprise edition license & software assurance 1 u,microsoft,,669.0,3282.33
amazon:6342,0,amazon:271,amazon:1170,microsoft office small business 2007,microsoft ( r ) works suite 2005,microsoft software,,735.33,99.99
amazon:6343,0,amazon:1021,amazon:1970,resumemaker professional 12.0,omnioutliner professional 3.0 for mac,individual software,,29.99,69.99
amazon:6344,0,amazon:699,amazon:328,scrapbook for windows,powerhouse migo for ipod for windows,abacus,,,71.99
amazon:6345,0,amazon:1186,amazon:254,adobe creative suite cs3 web standard [ mac ],adobe cs3 web standard upsell,adobe,,999.0,819.99
amazon:6346,0,amazon:1127,amazon:1065,steinberg sequel ( pc or mac ) music creation & performance software,sony media software american idol extreme music creator software music production software,steinberg,,129.0,49.95
amazon:6347,0,amazon:823,amazon:1137,microsoft word 2004 upgrade ( mac ),microsoft windows vista business upgrade license 1 pc english,microsoft,,109.99,168.99
amazon:6348,1,amazon:1330,amazon:639,onone essentials for adobe photoshop elements version 2 full,onone software essentials for adobe photoshop elements version 2 full,onone software,,59.95,59.33
amazon:6349,0,amazon:808,amazon:2030,3d home architect landscape designer v8,encore software 13911 3d home architect home & landscape deluxe suite version 9,encore software,,29.99,33.97
amazon:6350,0,amazon:621,amazon:298,entertainment partners budgeting ( mac ),entertainment partners ep budgeting for film academic,entertainment partners,,699.0,164.99
amazon:6351,0,amazon:1212,amazon:3189,math success deluxe 2008,math success ( tm ) deluxe 2007,topics entertainment,,49.99,49.99
amazon:6352,0,amazon:519,amazon:2850,microsoft student with encarta premium 2008 dvd,microsoft office 2004 for students and teachers ( mac ),microsoft,,49.95,134.99
amazon:6353,1,amazon:262,amazon:1125,hp sp linux we 50 lic/cd 3.0 c t3586a ),sp linux we 50 lic/cd 3.0 c,hewlett-packard - ( consumables ),,,69216.95
amazon:6354,0,amazon:761,amazon:2193,microsoft visual studio team edition for software testers 2005 w/msdn premium renewal,adobe production studio premium software suite video software bundles,microsoft software,,2309.0,1698.95
amazon:6355,0,amazon:866,amazon:1722,system care professional,1460 vcom systemsuite professional v. 7 complete package 1 user cd win,avanquest,,49.95,36.93
amazon:6356,0,amazon:176,amazon:836,instant immersion japanese ( audio book ),topics entertainment instant immersion ingles audio deluxe,topics entertainment,,,17.55
amazon:6357,0,amazon:1022,amazon:1583,panda internet security 2007 3-user,internet security suite 2007 home protection pack xl box,panda software,,69.95,61.06
amazon:6358,0,amazon:197,amazon:97,sonicwall global vpn client license 01-ssc-5310 ),01-ssc-6959 sonicwall enforced client anti-virus and anti-spyware subscription license 2,sonic systems inc. .,,,10693.51
amazon:6359,0,amazon:428,amazon:3144,zonealarm anti-spyware,zonealarm ( r ) internet security suite,zone labs,,29.99,49.99
amazon:6360,0,amazon:839,amazon:1151,adobe photoshop cs3 extended,adobe photoshop cs3 extended complete package 1 user academic cd windows,adobe,,999.0,279.0
amazon:6361,0,amazon:367,amazon:2776,big oil : build an oil empire,big oil : build an oil empire,tri synergy,,19.99,8.95
amazon:6362,1,amazon:31,amazon:2006,dinosaurs,topics presents : dinosaurs,topics entertainment,,19.99,12.9
amazon:6363,0,amazon:364,amazon:750,adobe premiere elements 3.0 [ lb ],adobe photoshop elements 4.0 photo-editing software for mac,adobe,,99.99,85.95
amazon:6364,0,amazon:271,amazon:1014,microsoft office small business 2007,microsoft office basic edition 2003 license and media,microsoft software,,735.33,124.95
amazon:6365,0,amazon:233,amazon:906,photo explosion deluxe 3.0,nova print explosion deluxe 3.0,nova development,,49.99,46.99
amazon:6366,0,amazon:1357,amazon:466,photostory on cd & dvd 5,magix entertainment corp. xtreme photostory on cd and dvd 6,magix entertainment,,19.99,26.14
amazon:6367,1,amazon:128,amazon:1818,procurve vpn client software unlimited client licenses,procurve vpn client software unlimited client licenses,hewlett packard,,,2598.96
amazon:6368,0,amazon:519,amazon:2863,microsoft student with encarta premium 2008 dvd,microsoft money 2007 premium ( pc ),microsoft,,49.95,79.99
amazon:6369,0,amazon:1110,amazon:2050,the print shop 22 pro publisher deluxe sb cs by the print shop,the printshop v22 deluxe,encore software,,99.95,29.9
amazon:6370,0,amazon:853,amazon:2503,onone essentials for adobe photoshop elements,adobe premiere elements 3 and photoshop elements 5 software for windows consumer video editing software,onone software,,59.95,149.95
amazon:6371,0,amazon:857,amazon:2197,cakewalk sonar home studio 6 xl,cakewalk sonar 6 producers edition software music production software,cakewalk,,209.0,459.95
amazon:6372,0,amazon:606,amazon:1170,microsoft office 2004 professional ( mac ),microsoft ( r ) works suite 2005,microsoft,,499.99,99.99
amazon:6373,0,amazon:890,amazon:621,instant immersion japanese deluxe 2.0,topics entertainment instant immersion italian deluxe 2.0 ( mass merchant box ),topics entertainment,,39.99,31.06
amazon:6374,0,amazon:1271,amazon:2619,anime studio 5 win 98/me 2000/xp mac os 10.4 & up,stationery design studio ( win 98 me 2000 xp ),aladdin systems,,49.99,19.99
amazon:6375,0,amazon:1270,amazon:614,xtreme photostory on cd and dvd 6,magix entertainment corp. photostory on cd & dvd 5,magix entertainment,,29.99,17.55
amazon:6376,0,amazon:620,amazon:2391,adobe premiere pro cs3,adobe premiere elements 3.0,adobe,,799.0,89.99
amazon:6377,0,amazon:998,amazon:2056,reader rabbit playtime for baby and toddler,reader rabbit 1st grade,the learning company,,19.99,17.9
amazon:6378,0,amazon:605,amazon:1010,microsoft word 2004 ( mac ),microsoft ( r ) office standard 2007,microsoft,,229.99,399.99
amazon:6379,0,amazon:1008,amazon:2489,norton internet security 2008 10 user,symantec 10725608 norton internet security 2007 internet security 1 user ( s ) pc,symantec,,199.99,64.97
amazon:6380,0,amazon:863,amazon:330,cubase se3 educational edition,microspot macdraft pe personal edition,steinberg,,,85.99
amazon:6381,0,amazon:819,amazon:566,mavis beacon 17 standard,adobe cs3 web standard,encore software,,19.95,1035.99
amazon:6382,1,amazon:355,amazon:2866,zonealarm internet security suite,zonealarm internet security suite 2007 ( pc ) zonelabs,zone labs,,49.99,49.99
amazon:6383,0,amazon:276,amazon:2851,instant immersion 33 languages,instant immersion spanish 2.0 topics,topics entertainment,,49.99,19.99
amazon:6384,0,amazon:571,amazon:3215,microsoft visio standard 2007 version upgrade,microsoft ( r ) money 2007 deluxe,microsoft,,129.95,49.99
amazon:6385,0,amazon:1210,amazon:1579,kaplan sat/act/psat gold 2007 win/mac,kaplan sat/act/psat express,topics entertainment,,29.99,9.99
amazon:6386,0,amazon:231,amazon:1742,red hat enterprise linux ws v. 4 update 4 license 1 workstation rl296aa ),ws6-eng-l-ap vmware workstation v. 6 license 1 user edu linux english,hewlett packard,,,129.71
amazon:6387,0,amazon:1021,amazon:2998,resumemaker professional 12.0,orgchart professional 1.3,individual software,,29.99,39.95
amazon:6388,0,amazon:523,amazon:2518,microsoft windows vista ultimate full version [ dvd ],microsoft powerpoint mac 2004 version upgrade,microsoft,,399.95,89.99
amazon:6389,0,amazon:44,amazon:2313,instant immersion language lab deluxe edition,instant immersion italian platinum ( win 95 98 me nt 2000 xp ),topics entertainment,,,129.99
amazon:6390,0,amazon:1241,amazon:122,quicken legal business pro 2007,sbqb7r quicken legal business pro 2007 complete package 1 user win,nolo press,,79.99,69.16
amazon:6391,0,amazon:581,amazon:2396,hoyle board games,freeverse software 4015 big bang board games,encore,freeverse software,9.99,18.99
amazon:6392,0,amazon:1132,amazon:1618,civilization iv dvd-rom ( mac ),ghost recon gold edition ( dvd-rom ),aspyr media,,49.99,20.95
amazon:6393,1,amazon:1004,amazon:794,professor teaches excel & word,individual software professor teaches excel & word,individual software,,19.99,19.99
amazon:6394,0,amazon:197,amazon:725,sonicwall global vpn client license 01-ssc-5310 ),01-ssc-6991 sonicwall client/server anti-virus suite subscription license 3 years 10,sonic systems inc. .,,,863.87
amazon:6395,0,amazon:615,amazon:946,adobe creative suite cs3 design standard upgrade,adobe cs3 design standard upgrade,adobe,,399.0,413.99
amazon:6396,0,amazon:1195,amazon:3103,home design architect series 3000 v10 .0,instant architect design suite ( 00ids510cc ),punch ! software,,149.95,28.79
amazon:6397,0,amazon:578,amazon:1880,microsoft office excel 2007,543-03927 microsoft office outlook 2007 media volume cd win english,microsoft,,229.95,23.33
amazon:6398,0,amazon:55,amazon:2159,jumpstart learning games phonics ( pc & mac ),jumpstart 1st grade ( jc ),knowledge adventure,,9.99,9.9
amazon:6399,0,amazon:229,amazon:203,vcomm system suite professional 7,avanquest usa llc system care professional,avanquest,,49.95,43.32
amazon:6400,0,amazon:559,amazon:984,adobe dreamweaver cs3 [ mac ],adobe indesign cs3 for mac academic,adobe,,399.0,192.99
amazon:6401,0,amazon:944,amazon:2093,registry mechanic by encore software,encore software 10691 the print shop 22 sb cs by the print shop,encore software,,46.52,25.97
amazon:6402,0,amazon:219,amazon:1809,ca brightstor arcserve backup r11 .1 for netware upgrade from arcserve 7 for netware,babnbr1111s05 brightstor arcserve backup tape library option for netware w/sp1 v. 11.1 -,computer associates,,,643.42
amazon:6403,1,amazon:604,amazon:1512,microsoft office small business 2007 full version,microsoft w87-02380 office sbe 2007 win32,microsoft,,449.95,400.34
amazon:6404,0,amazon:1020,amazon:2345,elementary school advantage 2007,encore software 12371 encore middle school advantage 2008 training/wbt pc,encore software,,29.99,33.97
amazon:6405,1,amazon:382,amazon:2193,adobe production studio premium,adobe production studio premium software suite video software bundles,adobe,,1699.0,1698.95
amazon:6406,0,amazon:1321,amazon:3016,instant immersion american sign language win/mac,instant immers italian dlux 2 .,topics entertainment,,9.99,36.11
amazon:6407,0,amazon:618,amazon:1142,pop-up stopper professional,resumemaker ( r ) professional ultimate,panicware,,29.99,39.99
amazon:6408,0,amazon:711,amazon:1201,family tree maker 2008 platinum,ghostsurf ( tm ) 2007 platinum,encore,,99.95,29.99
amazon:6409,0,amazon:567,amazon:2203,h & r block taxcut 2006 home & business + state,h & r block taxcut home and business with state e-file efile and sage act ! 8 win tax & finance software,h & r block,,79.99,73.95
amazon:6410,0,amazon:26,amazon:2199,adobe premiere pro cs3 upgrade,adobe premiere pro 2.0 software professional editing software,adobe,,299.0,848.95
amazon:6411,0,amazon:654,amazon:2791,acrobat professional 8 ( windows ),adobe premiere pro cs3 video editing software for windows professional editing software,adobe,,273.0,798.95
amazon:6412,0,amazon:610,amazon:2131,mavis beacon teaches typing deluxe 16,mavis beacon 16,broderbund,,39.99,17.9
amazon:6413,0,amazon:198,amazon:16,scansoft paperport professional 11 5 user license,eu063av aba microsoft windows xp professional license and media 1 user cto english -,nuance communications inc.,,949.99,137.09
amazon:6414,0,amazon:208,amazon:14,wasp bar code wasp bar code labeler complete package 3 users std cd -,633808063023 wasp bar code fontware complete package 10 users cd win english,wasp technologies,,,154.6
amazon:6415,0,amazon:516,amazon:923,adobe creative suite cs3 design premium upgrade [ mac ],adobe indesign cs3 for mac upgrade from pagemaker,adobe,,599.0,205.99
amazon:6416,0,amazon:695,amazon:2786,global software smart steps 1st grade windows macintosh ),global software a0454jch dk smart steps 3rd grade win 95 98 me 2000 xp vista,global software,global-software-publishing,,9.08
amazon:6417,0,amazon:1258,amazon:1052,punch ! home design architectura series 18,punch software 25100 punch ! master landscape & home design architectural 1 user ( s ) pc,punch ! software,,129.99,45.97
amazon:6418,1,amazon:1141,amazon:929,appleworks 6.2.9,appleworks 6.2 for mac,apple,,79.0,75.99
amazon:6419,0,amazon:562,amazon:485,adobe dreamweaver cs3 upgrade [ mac ],adobe illustrator cs3 upgrade from freehand for mac,adobe,,199.0,206.99
amazon:6420,0,amazon:892,amazon:921,adobe premiere pro cs3,adobe cs3 production premium,adobe,,799.0,1749.99
amazon:6421,0,amazon:1207,amazon:1441,stuffit deluxe 11,print shop deluxe 21,aladdin systems,,49.99,44.9
amazon:6422,0,amazon:1175,amazon:2649,apple mac os x tiger 10.4.6 family pack ( mac ),adobe photoshop cs3 ( mac os x v. 10.4.8 ),apple computer,,199.0,649.0
amazon:6423,0,amazon:654,amazon:3089,acrobat professional 8 ( windows ),systemsuite 6 ( tm ) professional mini,adobe,,273.0,49.99
amazon:6424,0,amazon:903,amazon:2830,mavis beacon teaches typing 17 standard,mavis beacon teaches typing 17 standard ( pc/mac ) encore,encore software,,19.99,19.99
amazon:6425,0,amazon:957,amazon:1139,peachtree by sage premium accounting 2007 accountants ' edition,peachtree ( r ) pro accounting 2007,sage software,,499.99,169.99
amazon:6426,0,amazon:496,amazon:1961,microsoft windows vista business 32-bit for system builders,microsoft windows services for netware v. 5.0 complete package,microsoft,,179.99,138.17
amazon:6427,0,amazon:90,amazon:2616,emc retrospect 7.5 professional for windows upgrade,avid xpress pro video editing software for mac and windows professional editing software,dantz,,,1449.0
amazon:6428,0,amazon:1190,amazon:312,punch ! professional home design,sibelius sibelius photoscore professional 4,punch ! software,,89.99,145.7
amazon:6429,0,amazon:562,amazon:897,adobe dreamweaver cs3 upgrade [ mac ],adobe contribute cs3 upgrade,adobe,,199.0,82.99
amazon:6430,0,amazon:518,amazon:1162,microsoft office 2004 standard upgrade ( mac ),microsoft ( r ) access 2007,microsoft,,239.99,109.99
amazon:6431,0,amazon:1272,amazon:3056,punch ! home design architectural series 18,punch software 90500 home design studio mac,punch ! software,punch software,129.99,135.99
amazon:6432,0,amazon:287,amazon:2383,sibelius 5 professional edition,sibelius photoscore professional scanning software music production software,sibelius-software-ltd .,sibelius-software-ltd .,599.0,179.95
amazon:6433,0,amazon:228,amazon:2202,microsoft licenses win svr 2003 device cal l/sa ( r1800144 ),microsoft t74-00086 win sbs cal 2003 20 user c sa 805529573505,microsoft licenses,,74.59,848.0
amazon:6434,0,amazon:606,amazon:2850,microsoft office 2004 professional ( mac ),microsoft office 2004 for students and teachers ( mac ),microsoft,,499.99,134.99
amazon:6435,0,amazon:839,amazon:902,adobe photoshop cs3 extended,adobe photoshop cs3 extended for mac upgrade,adobe,,999.0,329.99
amazon:6436,0,amazon:635,amazon:2095,family tree maker version 16 essentials,encore software 10861 family tree maker version 16 collectors edition sb cs,encore,,29.95,81.97
amazon:6437,0,amazon:88,amazon:939,total training for adobe creative suite 3 : design premium bundle,adobe cs3 design premium academic,total training,,299.99,575.99
amazon:6438,0,amazon:225,amazon:2195,microsoft powerpoint 2004 ( mac ),microsoft microsoft office 2004 software suite mac apple & mac software,microsoft,,229.99,399.95
amazon:6439,0,amazon:602,amazon:984,adobe creative suite cs3 design standard upgrade [ mac ],adobe indesign cs3 for mac academic,adobe,,399.0,192.99
amazon:6440,0,amazon:950,amazon:2621,apple logic pro 7.2 upgrade,apple software m9372z/a final cut express 2.0 upgrade,apple,apple software,299.0,79.99
amazon:6441,1,amazon:1338,amazon:650,weekly reader mastering high school 2008,fogware publishing weekly reader ls mastering high school 2008,fogware publishing,,29.99,24.91
amazon:6442,0,amazon:1053,amazon:760,high school advantage 2008,encore software 12370 middle school advantage 2008 win 2000 xp vista,encore,,39.99,34.97
amazon:6443,0,amazon:614,amazon:915,microsoft works suite 2006,microsoft office 2004 std upgrade,microsoft,,99.0,219.99
amazon:6444,0,amazon:82,amazon:2992,emedia essential bass guitar,1001 essential letters,emedia,,19.95,6.95
amazon:6445,0,amazon:605,amazon:1472,microsoft word 2004 ( mac ),microsoft d48-00369 word mac 10.0 eng gov ' t 659556873790,microsoft,,229.99,191.94
amazon:6446,0,amazon:371,amazon:2411,microsoft powerpoint 2004 upgrade ( mac ),office mac 2004 microsoft 731-01002,microsoft,,109.99,331.77
amazon:6447,0,amazon:504,amazon:192,adobe audition 2.0 upgrade,adobe cs3 flash professional upgrade,adobe,,129.0,205.99
amazon:6448,0,amazon:504,amazon:1180,adobe audition 2.0 upgrade,adobe ( r ) photoshop ( r ) 7.0 upgrade for pc,adobe,,129.0,679.99
amazon:6449,0,amazon:635,amazon:2002,family tree maker version 16 essentials,family tree maker 11 collector 's edition,encore,,29.95,34.9
amazon:6450,0,amazon:923,amazon:358,adobe illustrator cs3 upgrade [ mac ],adobe illustrator cs3 for mac academic,adobe,adobe-education-box,199.0,199.99
amazon:6451,0,amazon:519,amazon:3205,microsoft student with encarta premium 2008 dvd,microsoft ( r ) picture it ! photo premium 9.0,microsoft,,49.95,49.92
amazon:6452,0,amazon:47,amazon:2072,math success deluxe 2006,topics entertainment reference success deluxe 2006,topics entertainment,,49.99,22.9
amazon:6453,0,amazon:1258,amazon:1048,punch ! home design architectura series 18,punch software 42100 punch ! home design architectural series 18 complete product architectural 1 user ( s ) complete product standard english pc,punch ! software,,129.99,108.97
amazon:6454,0,amazon:876,amazon:2471,adobe soundbooth cs3 [ mac ],adobe soundbooth cs3 audio editing software windows music production software,adobe,,199.0,198.95
amazon:6455,0,amazon:516,amazon:4,adobe creative suite cs3 design premium upgrade [ mac ],production prem cs3 mac upgrad,adobe,adobe software,599.0,805.99
amazon:6456,0,amazon:992,amazon:1970,final draft 7 professional scriptwriting win/mac,omnioutliner professional 3.0 for mac,final draft,,289.99,69.99
amazon:6457,0,amazon:561,amazon:3038,quicken 2007 basic,quicken 2007 deluxe win cd,intuit,intuit,29.95,57.99
amazon:6458,0,amazon:1014,amazon:775,elementary advantage 2008,encore software 12390 math advantage 2008 win 2000 xp vista,encore,,39.99,34.97
amazon:6459,0,amazon:1110,amazon:2544,the print shop 22 pro publisher deluxe sb cs by the print shop,encore software 10741 the print shop 22 deluxe sb cs by the print shop,encore software,,99.95,42.97
amazon:6460,1,amazon:45,amazon:2060,elementary school success deluxe 2006,elementary school success deluxe 2006,topics entertainment,,49.99,15.9
amazon:6461,0,amazon:382,amazon:2505,adobe production studio premium,cakewalk sonar home studio 6 xl software music production software,adobe,,1699.0,159.0
amazon:6462,0,amazon:204,amazon:1719,cisco ios enterprise services complete package cd28-esk9 = ),cd269-ar1p = cisco ios enterprise/snasw plus complete package cd,cisco systems enterprise,,,2150.98
amazon:6463,0,amazon:605,amazon:3183,microsoft word 2004 ( mac ),microsoft ( r ) money 2004 standard,microsoft,,229.99,29.99
amazon:6464,0,amazon:496,amazon:1137,microsoft windows vista business 32-bit for system builders,microsoft windows vista business upgrade license 1 pc english,microsoft,,179.99,168.99
amazon:6465,0,amazon:1045,amazon:3119,jackpot tycoon ( jewel case ),poetry fiction and drama ( win/mac ) ( jewel case ) ( 10172 ),encore,,9.99,9.59
amazon:6466,0,amazon:1316,amazon:2901,aircraft collector 's second edition,abacus software s532 military aircraft collection for pc,abacus,abacus software,19.95,18.99
amazon:6467,0,amazon:535,amazon:375,microsoft windows live onecare 1.5 online pc care subscription [ 12 months ],microsoft windows xp home edition sp2 oem,microsoft,,49.95,95.99
amazon:6468,0,amazon:574,amazon:2316,microsoft mappoint 2006 with gps,microsoft powerpoint 2004 software mac apple & mac software,microsoft,,349.0,228.95
amazon:6469,0,amazon:361,amazon:3161,adobe creative suite cs3 web standard upsell,adobe creative suite 3 ( cs3 ) design suite standard upgrade ( upsell ) mac,adobe,,799.0,859.96
amazon:6470,0,amazon:823,amazon:945,microsoft word 2004 upgrade ( mac ),microsoft office 2004 student/teacher,microsoft,,109.99,145.99
amazon:6471,0,amazon:15,amazon:3060,omnioutliner professional 3.0,resume maker professional 12,csdc,,69.95,17.95
amazon:6472,0,amazon:368,amazon:2909,jumpstart advanced 3rd grade v2 .0,jumpstart advanced 2nd grade ( pc/mac ) knowledge adventure,knowledge adventure,,19.99,19.99
amazon:6473,0,amazon:480,amazon:678,jumpstart world 1st grade,knowledge adventure inc. jumpstart world 2nd grade mini box,knowledge adventure,,19.99,16.93
amazon:6474,0,amazon:176,amazon:196,instant immersion japanese ( audio book ),topics entertainment instant immersion spanish advanced audio,topics entertainment,,,12.05
amazon:6475,1,amazon:107,amazon:1696,photoshop elements 5 and premiere elements 3 bundle win minibox ( 29180248 ),adobe systems inc 29180248 adobe photoshop elements 5.0 / premiere elements 3.0,adobe,,242.62,139.51
amazon:6476,0,amazon:602,amazon:3161,adobe creative suite cs3 design standard upgrade [ mac ],adobe creative suite 3 ( cs3 ) design suite standard upgrade ( upsell ) mac,adobe,,399.0,859.96
amazon:6477,0,amazon:1258,amazon:2399,punch ! home design architectura series 18,punch software 35100 punch ! professional home design suite ( small box ),punch ! software,punch software,129.99,62.99
amazon:6478,0,amazon:907,amazon:3039,hoyle card games ( jewel case ),hoyle card games,encore software,,9.99,9.95
amazon:6479,0,amazon:518,amazon:2497,microsoft office 2004 standard upgrade ( mac ),office pro 2007 upgrade microsoft 269-10294,microsoft,,239.99,257.71
amazon:6480,0,amazon:586,amazon:1161,quickbooks premier professional services edition 2007,diskeeper corporation diskeeper 2007 professional edition complete package 1 workstation academic,intuit,,399.95,29.99
amazon:6481,0,amazon:975,amazon:1648,computrace lojack for laptops 1 year license ( mac ),absolute software lfl-n2-48 computrace lojack for laptops 4 year license,absolute software,,49.95,105.68
amazon:6482,1,amazon:287,amazon:3024,sibelius 5 professional edition,sibelius sibelius 5 software music production software,sibelius-software-ltd .,sibelius-software-ltd .,599.0,449.95
