_id,label,table1.id,table2.id,table1.title,table2.title,table1.manufacturer,table2.manufacturer,table1.price,table2.price
6297,0,1137,1440,swift publisher for mac,publisher 2007 upgrade - microsoft - 164-04052,global marketing partners,,39.99,
6298,0,209,1891,ibm rational clearcase lt - ( v. 6.0.0 ) - media - vol - passport passport adva,bt00hna ibm rational robot - ( v. 6.0.0 ) - media - cd - win - english,ibm,,,108.95
6299,0,240,110,lotus dev. ws bus int monitor v4.2.4-multi plat mp eng ( af04mna ),12000-0611 cadopia standard - ( v. 6 ) - complete package - 1 user - cd - win,lotus development corp,,,235.17
6300,0,114,10,quickbooks pos: pro multistore 6.0,qb pos 6.0 pro solution hw/sw,intuit inc.,intuit,1399.95,1474.99
6301,0,989,2700,reader rabbit playtime for baby and toddler,fun for kids featuring disney - preschool to kindergarten topics,the learning company,,19.99,29.99
6302,0,8,673,mia's math adventure: just in time,knowledge adventure inc. jumpstart world 2nd grade - mini box,kutoka,,19.99,16.93
6303,0,532,1875,apple .mac 4.0 online service,t3840aa hp openview storage mirroring advanced server - ( v. 4.4.1 ) - license - 10 host,apple,,99.95,42560.23
6304,0,270,1166,adobe acrobat 7.0 professional,mcafee internet security 7.0,adobe,,449.99,69.99
6305,0,804,2102,chicken hunter wanted jc,jumpstart 1st grade (jc),encore,,9.99,9.9
6306,0,1086,940,allume aquazone seven seas deluxe,allume aquazone bass edition,allume,,38.89,19.99
6307,0,970,1319,logic express 7,apple software t9164ll/a logic express 6,apple computer,apple software,299,219
6308,0,337,2879,jaws,jaws unleashed,majesco entertainment,,19.99,7.95
6309,0,1115,233,emedia print music 2006 win/mac,emedia music corp emedia guitar basics,makemusic!,,69.99,16.64
6310,0,754,769,microsoft visual studio team edition for software testers 2005 w/msdn premium renewal,microsoft uea-00033 - visual studio 2005 team edition for database professionals with msdn premium subscription renewal - complete product - software development - standard - 1 user - complete product - pc- free shipping,microsoft software,,2309,2072.97
6311,0,722,110,doom 3 (dvd) (mac),12000-0611 cadopia standard - ( v. 6 ) - complete package - 1 user - cd - win,aspyr media,,39.99,235.17
6312,0,662,1092,printmaster gold v 17.0,printmaster(r) gold 17,encore software,,19.99,19.99
6313,0,113,3025,microsoft licenses win svr 2003 ext conn lic (r3900292),software,microsoft licenses,,3371.85,621.99
6314,0,873,431,the print shop 22 deluxe sb cs by the print shop,encore inc print shop 22 deluxe,encore software,,49.95,42.69
6315,0,230,2378,ca arcserve bkup r11.5 win svrless bkup opt sp1- prod only,onone software inc. pfp-30002 - photoframe v.3.0 pro - upgrade - image editing - 1 user(s) - version upgrade - standard - pc mac,computer associates,,,66.97
6316,0,173,2373,netmanage rumba web to host as400 ed v4.2 ( 910620-000 ),nuance communications inc. - m009a-l00-4.0 - pdf create v4 english,netmanage,,,46.42
6317,0,703,764,marine aquarium 2.0 (mac),encore software 25020 - marine aquarium 2.5 (hybrid) - win 95 98 me 2000 xp/mac 10.1 or higher,encore,,19.99,19.97
6318,0,991,91,dance praise with dance pad (win/mac),19280016dm adobe creative suite 3 master collection - media - tlp tlp nonprofit - dvd - ma,digital praise,,39.99,18.88
6319,0,197,1533,sonicwall global vpn client - license ( 01-ssc-5310 ),prosafe vpn client software single user - netgear inc. - vpn01l,sonic systems inc.,,,
6320,0,604,2141,quickbooks premier manufacturer and wholesale edition 2007,microsoft office 2004 software suite oem - mac apple & mac software,intuit,,399.95,239.95
6321,0,1332,2696,instant immersion hawaiian audio,instant immersion spanish 2.0 topics,topics entertainment,,,19.99
6322,0,903,1159,obscure,web easy(r) professional 6,dreamcatcher interactive,,19.99,49.99
6323,0,1187,2426,individual small business advantage deluxe 2006,individual software pmm-ss3 - professor teaches office super set (small box) (win 98 me 2000 xp),individual,,49.99,27.97
6324,0,1042,1411,tlc clue finders math learning system sb by riverdeep,encore software 13861 - tlc arthurs kindergarten learning system 2008,encore software,,19.99,17.97
6325,0,618,2069,apple final cut studio 2 upgrade from final cut studio (mac),make finale 2006 software music production software,apple,,499,424.95
6326,0,916,37,instant play guitar deluxe v2.,122103 quarkxpress - ( v. 7 ) - complete package - 1 user - cd - win mac,topics entertainment,,39.48,742.21
6327,0,1223,1858,sound forge 9.0,a209s-gd4-9.0 dragon naturallyspeaking professional - ( v. 9 ) - complete package - 1 user - c,sony media,,399.96,786.91
6328,0,739,1693,marketcircle daylite v3.0 (mac),22002170 adobe acrobat standard - ( v. 8.0 ) - complete package - 1 user - cd - win - can,csdc,,149,295.25
6329,0,728,1903,adventure workshop preschool (jewel case),1-57408-058-x suretrak project manager - ( v. 3.0 ) - complete package - 1 user - cd - win,encore software,,29.99,436.71
6330,0,1134,1007,crystal 3d impact! pro 1.25 (jewel case),onone software inc. pfp-30001 - photoframe v.3.0 pro - complete product - image editing - 1 user(s) - complete product - standard - pc mac,crystalgraphics,,79,148.97
6331,0,737,2186,mariner calc speadsheet (mac),microsoft excel 2004 spreadsheet software - mac apple & mac software,mariner software,,59.99,228.95
6332,0,398,1163,pokemon team turbo (jewel case),pokemon diamond version - nintendo ds,valusoft,,9.99,39.99
6333,0,142,1724,ca brightstor arcserve backup r11.1 for netware tape library option - service pack,bablur1150s06 brightstor arcserve backup enterprise option for advantage ingres for linux - (,computer associates,,,632.18
6334,0,156,47,details 3.0,b11-01215 microsoft works suite 2006 - license and media - 1 user - cd - win - english - u,aec software,,304.99,94.08
6335,0,505,253,acrobat professional 8 mac upsell standard-professional,adobe cs3 web standard upsell,adobe,,273,819.99
6336,0,779,2277,jeopardy! deluxe,encore software 10476 - encore home and business lawyer 2006 deluxe - complete product - legal reference - 1 user - complete product - standard - pc,encore,,19.99,17.97
6337,0,811,2827,canopus 77010158100 let's edit,let's explore mars,canopus,,99,8.95
6338,0,261,1311,procurve mobility manager 1.0 is a plug-in module for procurve manager plus 2.0,laplink software pafglplk0b000p0rtpen - laplink laplink gold v.12.0 - complete product - file transfer - 3 device 1 user - complete product - standard - english - pc,hewlett packard,,,98.97
6339,0,662,2511,printmaster gold v 17.0,printmaster gold v 17.0 (win 98 me 2000 xp),encore software,,19.99,19.95
6340,0,1109,337,adobe creative suite cs3 master collection upsell,adobe cs3 master collection academic,adobe,,1999,939.99
6341,0,915,2458,hoyle casino (2007),encore software 10673 - hoyle casino 2007 - win 98 me 2000 xp,encore,,19.99,18.97
6342,0,356,1985,print workshop 2007,encore software 10931 - the print shop design suite proed sb cs by the print shop,valusoft,,19.99,105.97
6343,0,1247,214,galaxy of games 5000,rob mullins yamaha welcome to planetmullins! - pianosoft plus audio,2k games,,19.99,29.4
6344,0,913,401,sharks 2.0,encore marine aquarium 2.0,encore software,,19.95,19.99
6345,0,564,3022,professor teaches windows xp,professor(r) teaches office 2003,individual software,,19.99,29.97
6346,0,380,2060,adobe production studio premium,adobe production premium cs3 software suite for windows professional editing software,adobe,,1699,1698.95
6347,0,651,3033,webexpress,microsoft(r) expression web 1.0,ingram micro,,69.99,299.95
6348,0,651,1381,webexpress,apple software m9372z/a final cut express 2.0 upgrade,ingram micro,apple software,69.99,79.99
6349,0,1287,778,starry night astronomy screensaver win/mac,encore software 10123 - aquarium 3-in-one limited edition (eurpac) - win 95 98 me 2000 xp,imaginova,,19.99,18.97
6350,0,1081,1094,the sims 2 (mac),software,aspyr media,,49.99,736.95
6351,0,472,1848,tinyterm v4.x 5u windows terminal emulation (tt-5),vbc-00002 microsoft softgrid for terminal services - ( v. 4.1 ) - license - 20 user cals -,century software,,705.21,419.8
6352,0,525,748,zoo tycoon 2: marine mania expansion,encore software 33020 - jackpot tycoon - win 98 me 2000 xp,microsoft,,19.99,8.44
6353,0,1269,2968,easy video editor 2.0 by honest technology,software,global marketing partners,,50.88,153.99
6354,0,275,2821,easy drums (jewel case),easy drums,arcmedia,,9.99,12.95
6355,0,896,867,vault360 combo,vivendi-universal games inc freestyle street basketball,navarre (software),,29.95,18.48
6356,0,336,1963,csi: crime scene investigation,encore software 10941 - scooby-doo frights camera mystery sb cs by riverdeep,ubi soft,,19.99,17.97
6357,0,544,2485,windows vista business spanish full version [dvd],adobe photoshop cs3 extended software full version for windows,microsoft,,329.95,969
6358,0,1176,1993,3d home architect landscape design deluxe version 9,encore software 13921 - 3d home architect home design deluxe version 9,encore,,29.99,25.97
6359,0,1035,2858,hoyle puzzle & board games 2007,hoyle card games,encore software,,19.99,9.95
6360,1,181,1500,emedia rock guitar method,emedia rock guitar method (win 95 98 me nt 2000 xp/mac 8.0),emedia,,39.99,39.15
6361,0,885,3012,starship troopers/first to fight bundle,microsoft(r) office ultimate 2007,destineer,,19.95,539.95
6362,0,847,2546,micromat podlock (mac),kaspersky anti-virus 6.0 (pc),micromat,,69,59.99
6363,0,403,782,vivaldi's musical adventure pod,e-mu modern symphonic orchestra for emulator x and proteus x sounds for software,fogware publishing,,9.95,329.99
6364,0,1279,333,city of heroes good vs. evil edition,heroes of might and magic v,nc soft,,29.99,47.99
6365,1,1323,627,emedia blues guitar legends,emedia music corp emedia blues guitar legends,emedia,,29.94,24.81
6366,1,267,2397,adobe photoshop elements 5.0/premier elements 3.0 [lb],adobe premiere elements 3 and photoshop elements 5 software for windows consumer video editing software,adobe,,149.99,149.95
6367,0,918,821,gorilla 4 student,vivendi-universal games inc swat 4,jungle software,,199,18.77
6368,0,1300,2208,academy award winners,encore software 10610 - encore creating keepsakes scrapbook designer platinum - complete product - creativity application - 1 user - complete product - standard - pc,yamaha,,31.95,33.97
6369,0,754,1819,microsoft visual studio team edition for software testers 2005 w/msdn premium renewal,124-00458 microsoft visual studio team edition 2005 for software developers - complete pac,microsoft software,,2309,5159.29
6370,0,1262,1367,anime studio 5 win 98/me 2000/xp mac os 10.4 & up,freeverse software 6002 - heroes of might and magic v - mac 10.4 or later,aladdin systems,,49.99,43.97
6371,0,1103,2980,railroad tycoon 3 (mac),software,macsoft,,19.99,46.99
6372,0,20,772,millie's math house ages 3-7 (win/mac),topics entertainment 80796 - topics math success 2007 deluxe for windows - educational software - pc,ibm (aap misc parts),,,33.97
6373,0,461,1661,kaplan sat/act/psat platinum 2007 win/mac,54020543hs adobe acrobat 3d - ( v. 8 ) - version upgrade license - 1 user - gov - tlp - lev,topics entertainment,,49.99,229.61
6374,0,692,2003,scrapbook for windows,scrapbook designer platinum,abacus,,,17.9
6375,0,709,1594,avid liquid pro,avid technology inc. 70102024701 - software avid liquid chrome xe,avid technology,,1942.6,840.97
6376,0,717,2646,simply put software gotta sing ( windows/macintosh ),simply put software llc de905-s - data elminator (win 95 98 me nt 2000 xp),simply put software,,,34.97
6377,0,1103,1094,railroad tycoon 3 (mac),software,macsoft,,19.99,736.95
6378,0,538,1111,adobe photoshop cs3 upgrade [mac],adobe photoshop cs3 extended - complete package - 1 user - academic - cd - mac,adobe,,199,279
6379,0,1336,2273,jumpstart advanced preschool v2.0,encore software 12411 - encore adventure workshop preschool-1st grade 8th edition - educational - pc,knowledge adventure,,19.99,17.97
6380,0,506,1851,services for netware 5.0,cd374-esk9= cisco ios enterprise services - complete package - cd,microsoft,,149,1430.53
6381,0,1018,2519,q*bert,software requirements by karl eugene wiegers 9780735618794,encore,,9.99,24.03
6382,0,1036,2923,jackpot tycoon (jewel case),total 3d home deluxe (jewel case) (jce-th6),encore,,9.99,9.59
6383,0,901,2558,oxford world encyclopedia,palmspring software 523 oxford american desk dictionary,tri synergy,palmspring software,19.99,24.2
6384,0,667,55,school zone flash action -- addition/subtraction (windows/macintosh),808-1v500-mk-us directory and resource administrator - ( v. 5.0 ) - media - win - english - unit,school zone,,12.99,75.48
6385,0,510,2681,mavis beacon typing 17 (win/mac),mavis beacon teaches typing 17 standard (pc/mac) encore,encore software,,19.99,19.99
6386,0,808,718,extensis intellihance pro 4.x win/mac,af04mna ibm websphere business integration monitor - ( v. 4.2.4 ) - media - cd - unix w,extensis corporation,,199.99,108.95
6387,0,577,2701,roxio popcorn 2 (mac),stopzilla! 4.0 (pc) roxio,roxio,,49.95,29.99
6388,0,1324,1209,age of empires iii: the warchiefs expansion pack (mac),peachtree(r) complete iii,destineer,,34.95,199.99
6389,0,217,2522,cisco syst. minor release:requires existing ( cww-6.1-win-mr ),cms products dt-sftw - bounceback data transfer software - license & media - migration - 1 user(s) - license & media - standard - pc,cisco systems - enterprise,,,8.53
6390,0,110,1716,hp digital sending secure - license - 50 users - std,01-ssc-6780 sonicwall email security transition from mailfrontier - license - 1 server 50 u,hewlett packard,,,519.03
6391,0,1127,2694,mediafour macdrive 6 for windows,microsoft onenote 2007 upgrade (pc),mediafour corporation,,49.99,79.95
6392,0,615,1566,emedia intermediate guitar method win/mac,emedia eg03014 bass method os x,emedia,emedia,59.99,53.99
6393,0,871,2492,sony sound forge 9 boxed upgrade,sony creative software sound forge audio studio v.8.0 complete product,sony media,,232.05,55.29
6394,0,1211,2860,atlantis quest,cluefinders 3rd grade adventures: mystery of mathra,got game,,19.99,10.95
6395,0,501,2254,adobe audition 2.0 upgrade,make finale 2007 software music production software,adobe,,129,429.95
6396,0,858,80,system care professional,5325301873 snap appliance snap care - snap enterprise data replicator technical support - c,avanquest,,49.95,377.06
6397,0,1211,2279,atlantis quest,encore software 12511 - encore alien disco safari - action/adventure - pc,got game,,19.99,17.97
6398,0,197,1930,sonicwall global vpn client - license ( 01-ssc-5310 ),01-ssc-6997 sonicwall client/server anti-virus suite - subscription license ( 3 years ) - 10,sonic systems inc.,,,64740.21
6399,0,1043,2038,reader rabbit learn to read phonics pre kindergarten,encore software 13871 - tlc reader rabbit 1st grade learning system 2008,the learning company,,9.99,17.97
6400,1,1346,612,weekly reader mastering elementary/middle school math learning,fogware publishing weekly reader ls mastering elementary & middle school math,fogware publishing,,19.99,16.93
6401,0,318,2641,ultimate puzzle games,global software a7163jcw - kakuro puzzle addict unlimited edition - dvd movie,valusoft,,19.99,8.79
6402,0,1155,2372,g7 kontakt edition,century software ttpl-1 - century tinyterm plus v.4.0 - complete product - connectivity/data acess - 1 user(s) complete product - standard - english - pc,sibelius software ltd.,,99.99,188.97
6403,0,423,1095,hoyle card games 2007,hoyle(r) card games 2007,encore software,,29.99,19.99
6404,0,709,1063,avid liquid pro,sony media software acid pro 6 software music production software,avid technology,,1942.6,299.95
6405,0,448,1881,x-oom mp3 radio recorder ( windows ),38039295dm adobe flash cs3 professional - ( v. 9 ) - media - tlp tlp nonprofit - dvd - mac,x-oom,,,18.88
6406,0,283,2774,tonka town (jewel case),south park chef's luv shack,atari,,9.99,6.95
6407,0,880,2697,microsoft oem 3pk xp home edition sp2 ( n09-01624 ),microsoft windows xp professional edition (upgrade),microsoft corporation,,,199.99
6408,0,1323,486,emedia blues guitar legends,mat gurman star licks blues rock guitar soloing,emedia,,29.94,11.23
6409,0,936,1915,classification & ecology (win/mac) (jewel case),p17130 adaptive server enterprise - ( v. 11.9 ) - license - 1 concurrent user - win - e,fogware publishing,,9.99,288.57
6410,1,1042,2278,tlc clue finders math learning system sb by riverdeep,encore software 10593 - encore tlc clue finders math learning system 2007 - complete product - educational - 1 user - complete product - standard - pc mac,encore software,,19.99,17.97
6411,1,1278,1017,punch! 5 in 1 home design,punch software 24100 - punch! 5 in 1 home design - complete product - architectural - 1 user - complete productcomplete productstandard - pc,punch! software,,39.99,35.97
6412,0,1058,1201,evergirl,barbie fashion show for pc,thq,,14.99,19.99
6413,0,1236,3001,gsp greatest moments of our time,adobe creative suite 3 web standard - complete package - academic - cd - mac,global software publishing north america inc,,9.99,369
6414,0,1152,1359,faxstf pro mac os 10.3.9 or above,freeverse software 5013 - best of the original mac games v 1.0 (mac 10.2.8 or higher),aladdin systems,,49.99,26.97
6415,0,1063,2290,marine aquarium & goldfish screen saver by encore software,encore software 25005 - encore marine aquarium v.2.0 - complete product - screen saver - 1 user(s) - complete product - standard - pc mac,encore software,,,18.97
6416,0,225,2988,microsoft powerpoint 2004 (mac),microsoft(r) powerpoint(r) 2002 upgrade,microsoft,,229.99,108.87
6417,0,546,1872,corel snapfire plus [ignite photo fun],print explosion deluxe 3.0: mac,corel,,39.99,49.99
6418,0,1124,1855,apple shake 4.1 visual effects (mac),29180162 adobe photoshop elements 4.0 plus adobe premiere elements 2.0 - complete package,apple computer,,499,138.28
6419,0,1182,883,sims 2 glamour life stuff pack,sims 2 pets for mac,aspyr media,,24.99,34.99
6420,0,1309,1815,treasure mountain! (jewel case) ages 5-9 for win/mac,b21-00800 microsoft mappoint 2006 - complete package - 1 pc - cd - win - english,riverdeep,,9.99,288.48
6421,0,413,2163,bodyworks 6.0 25-user building site license,sunburst technology t03660 - sunburst learn about life science: plants - lab pack - complete product - educational - 10 user - complete product - standard - pc mac,learning company,,399.95,114.97
6422,1,788,2473,ca arcserve bkup r11.5 win client vss software snap-shot- prod only,computer associates babwbr1151s33 - brightstor arcserve backup client for vss software snap-shot v.11.5 for windows with service pack 1 - add-on - backup & recovery - 1 server(s) - complete product - standard - multilingual - pc,computer associates,,,799.97
6423,0,1249,1022,punch! home design architectura series 18,punch software 35100 - punch! home design suite professional - complete product - architectural - standard - 1 user(s) - complete product - pc,punch! software,,129.99,59.97
6424,0,1255,203,punch! professional home design suite,punch software pro home design suite,punch! software,,69.99,61.8
6425,0,803,704,monopoly here & now,encore inc monopoly 3,encore,,19.95,7.17
6426,0,507,2772,reader rabbit learning system 1st grade,reader rabbit learn to read with phonics! preschool & kindergarten,encore software,,29.99,12.95
6427,1,907,157,allegro 2005,emedia finale allegro,makemusic!,,199.99,169.99
6428,0,502,1020,norton internet security mac 3.0 [antivirus firewall privacy controls iclean],webroot software inc 54210 - webroot desktop firewall - firewall - pc,symantec,,99.95,25.97
6429,0,551,1122,adobe creative suite cs3 production premium,adobe creative suite 3 design standard - complete package - 1 user - academic - windows,adobe,,1699,369
6430,0,354,1186,zonealarm internet security suite,kaspersky(r) internet security 6.0,zone labs,,49.99,76.99
6431,0,206,2386,hp data protector exp bu svr cmp upgrade ltu,hewlett packard ba154aa dp open file agent win 5wkst ltu,hewlett packard,,,320.44
6432,0,632,2980,cosmic blobs: lab rat edition (win & mac),software,solidworks corporation,,39.99,46.99
6433,1,1284,695,systemsuite 8 professional,individual software inc systemsuite 8 professional (us pos),individual software,,49.99,46.42
6434,1,966,971,computrace lojack for laptops - 1 year license (mac),computrace lojack for laptops - 1 yr subscription,absolute software,,49.95,45.99
6435,0,375,1715,pc cillin internet sec 2007 lics large box 3u,h22-01722 microsoft office project server 2007 - media - volume - cd - win - english,trend micro,,49.95,23.48
6436,0,678,411,the sims 2: open for business expansion pack,aspyr the sims complete collection,aspyr media,,34.99,47.99
6437,0,560,979,apple garageband jam pack: symphony orchestra,apple garageband jam pack: rhythm section,apple,,99,95.99
6438,0,1107,1544,aquazone bass edition,emedia essential bass guitar dvd,smith micro software,,19.99,16.95
6439,0,107,2342,photoshop elements 5 and premiere elements 3 bundle win minibox (29180248),onone software ele-10211 - on1 essentials v.1.0 for photoshop elements - complete product - graphics/designing - 1 user - complete product - standard - english - pc mac,adobe,,242.62,50.97
6440,0,72,2460,midway arcade treasures (jewel case),encore software 11861 - jewels of cleopatra - win xp vista,encore software,,9.99,18.97
6441,0,618,2246,apple final cut studio 2 upgrade from final cut studio (mac),lynda 02384 - .com - final cut pro 5 beyond the basics (5 macosx dvd),apple,,499,63.97
6442,1,1125,924,comic book library,git comic book library collector's edition vol. 1,marvel,,49.99,19.99
6443,0,725,998,civilization iv warlords (mac),aspyr media sid meiers civilization iv - mac,aspyr media,,29.99,44.99
6444,0,777,2024,axis & allies collector's edition,encore software 11431 - axis & allies collectors edition sb cs by hasbro,encore,,19.99,17.97
6445,1,653,234,usa/world extreme landscapes bundle,abacus usa/world extreme landscapes bundle,abacus,,39.95,38.43
6446,0,826,1142,vegas 7 + dvd/soundforge8bundl,sony vegas 7 + dvd production suite software - full version video editing and dvd creation,sony media,,722,426
6447,0,758,110,unreal tournament 2004 ( dvd-rom ),12000-0611 cadopia standard - ( v. 6 ) - complete package - 1 user - cd - win,atari,,29.99,235.17
6448,0,254,1913,watchguard mobile user vpn 5 user bundle ( wg3605 ),microsoft windows services for netware - ( v. 5.0 ) - complete package,watchguard technologies inc,,,138.17
6449,0,1182,411,sims 2 glamour life stuff pack,aspyr the sims complete collection,aspyr media,,24.99,47.99
6450,0,939,2980,creating keepsakes scrapbook platinum v.3 sb cs by riverdeep,software,encore software,,39.99,46.99
6451,1,1070,980,tropico 2: pirate cove (mac),destineer tropico 2: pirate cove,destineer inc,,29.99,29.99
6452,0,1331,2980,make music allegro 2007 labpack - 5 user,software,makemusic!,,375,46.99
6453,0,1188,2069,finale 2007 academic (win/mac),make finale 2006 software music production software,emedia,,350,424.95
6454,0,442,673,jumpstart 1st grade,knowledge adventure inc. jumpstart world 2nd grade - mini box,knowledge adventure,,,16.93
6455,0,189,1051,upgrade delphi 2006 pro named fr delphi v3-2005 pro - cd,software,borland international,,,112.95
6456,0,928,108,symc backup exec sbs std 11d win small business server standard,11105947 symantec backup exec 11d for windows small business server standard - w/ continu,symantec,,811.21,479.12
6457,0,1257,1066,sony sound forge audio studio 8,sony media software sound forge audio studio 9 software music production software,sony pictures digital entertainment,,69.99,69.95
6458,0,97,2509,tournament poker 2005,reel deal casino championship edition (win 98 me nt 2000 xp),eagle games,,20.99,19.95
6459,0,676,2215,math advantage 2008,encore software 12361 - encore elementary advantage 2008 - training/wbt - pc,encore,,39.99,33.97
6460,0,41,554,imsi turbocad designer v.11,adobe cs3 design standard,imsi,,39.99,1243.99
6461,0,866,1016,peachtree by sage premium accounting for manufacturing 2007 multi user (up to 5 users),peachtree(r) premium accounting 2007,sage software,,1199.99,499.99
6462,0,651,1779,webexpress,af071ml ibm websphere business integration server foundation for developers - ( v. 5.1 ),ingram micro,,69.99,851.65
6463,0,882,2867,instant immersion japanese deluxe 2.0,instant immersion italian 2.0,topics entertainment,topics entertainment,39.99,20.99
6464,0,1064,2727,backyard sports - backyard basketball and backyard football,backyard skateboarding,humongous entertainment,,19.99,7.95
6465,0,748,1384,micromat protogo,laser/inkjet checks for peachtree(r) complete iii for dos v. 5.0-10.0,micromat,,,106.29
6466,0,795,293,final draft 7/syd field's screenwriting workshop dvd bundle,apple final cut studio 2 upgrade from final cut studio,final draft,,249.99,499.99
6467,1,392,2746,jumpstart advanced 2nd grade v2.0,jumpstart advanced 2nd grade (pc/mac) knowledge adventure,knowledge adventure,,19.99,19.99
6468,0,363,1667,adobe premiere elements 3.0 [lb],10821919 symantec ghost solution suite - ( v. 2.0 ) - media - cd - win,adobe,,99.99,16.99
6469,1,127,1780,pantone reference library,pantone gps206 - reference library,pantone inc.,,1623.06,907.97
6470,0,229,331,vcomm system suite professional 7,microsoft virtual pc 7.0 windows xp home,avanquest,,49.95,205.99
6471,0,187,1770,adobe acrobat distiller svr v6-cd sun 100u ( 42050106 ),42050142 adobe acrobat distiller server - ( v. 6.0 ) - complete package - unlimited users,adobe,,9104.19,15689.75
6472,0,986,2473,apple remote desktop 3 unlim managed systems,computer associates babwbr1151s33 - brightstor arcserve backup client for vss software snap-shot v.11.5 for windows with service pack 1 - add-on - backup & recovery - 1 server(s) - complete product - standard - multilingual - pc,apple,,499,799.97
6473,0,237,719,persoft upg smarterm office v12.1 ( 73098 ),73098 smarterm office - ( v. 12.1 ) - upgrade license and media - 1 user - cd - win -,persoft,,,85.89
6474,0,671,1958,instant immersion german v2.0 (pc & mac),instant home design 3.0,topics entertainment,,29.99,15.9
6475,0,1063,2796,marine aquarium & goldfish screen saver by encore software,rainbow fish and the whale,encore software,,,6.95
6476,0,764,1760,e frontier poser 6 collector's edition with volume 1 figure pack (mac),164-04052 microsoft office publisher 2007 - version upgrade package - 1 pc - cd - win - en,curious labs inc.,,279.99,88.8
6477,0,642,93,mcafee total protection 2007 - 3 users,01-ssc-7520 sonicwall email anti-virus mcafee and sonicwall time zero - subscription license,mcafee,,99.99,1306.68
6478,0,1165,943,adobe indesign cs3 upgrade from pagemaker [mac],adobe pagemaker 7.0 for mac version upgrade,adobe,,199,79.99
6479,0,1047,241,the print shop 21 standard by broderbund,adobe cs3 design standard academic,encore software,,,385.99
6480,0,918,1668,gorilla 4 student,rl296aa red hat enterprise linux ws - ( v. 4 update 4 ) - license - 1 workstation,jungle software,,199,211.74
6481,0,985,110,irispen express translator,12000-0611 cadopia standard - ( v. 6 ) - complete package - 1 user - cd - win,iris,,149.99,235.17
6482,0,1312,259,instant immersion american sign language win/mac,topics entertainment instant immersion german 2.0,topics entertainment,,9.99,17.55
6483,0,656,943,macdrive 7,adobe pagemaker 7.0 for mac version upgrade,mediafour corporation,,49.95,79.99
6484,0,1258,2206,places (pc & mac),encore software 10450 - encore high school advantage v.2007 - complete product - training/wbt - 1 user - complete product - standard - pc,fogware publishing,,29.99,25.97
6485,0,841,2648,hp c7130b color laserjet 5550 500-sheet input tray,nik software color efex pro 2.0 complete edition for nikon capture 4 plug-in software for macintosh & windows,hewlett packard,,,169.95
6486,0,718,1922,omniweb 5.0,omnioutliner professional 3.0 for mac,omni group,,29.99,69.99
6487,0,724,259,instant immersion italian platinum,topics entertainment instant immersion german 2.0,topics entertainment,,129.99,17.55
6488,0,599,2141,microsoft office 2004 professional (mac),microsoft office 2004 software suite oem - mac apple & mac software,microsoft,,499.99,239.95
6489,0,961,1607,computrace lojack for laptops: 3 year subscription,absolute software - lfl-n2-48 - computrace lojack for laptops - 4 year license,absolute software,,99.99,105.68
6490,0,806,121,notetaker 1.5,cww-6.1-win-mr ciscoworks for windows - ( v. 6.1 ) - version upgrade package - 1 user - upgrade,aquaminds,,69.99,213.09
6491,0,1099,1388,3d bridge deluxe (mac),freeverse software 4012 - 3d bridge deluxe (retail box) (mac 9.1-9.x 10.1 or higher),freeverse software,,24.99,22.97
6492,0,433,2126,media kit storage foundation basic lnx v4.1 cpu vol-4 file sys-4,apple xsan san data storage consolidation and file sharing software apple & mac software,veritas,,,999
6493,0,322,371,adobe premiere pro 2.0,adobe premiere pro cs3 upgrade,adobe,,849,308.99
6494,0,547,330,adobe indesign cs3 upgrade from pagemaker,adobe indesign cs3 for mac,adobe,,199,725.99
6495,0,1318,624,great invasions,destineer inc age of empires iii: the warchiefs expansion pack,strategy first,,39.99,26.14
6496,1,836,955,now up-to-date & contact v5.0 (mac),now software now up-to-date and contact,now software,,,109.99
6497,0,1089,350,rollercoaster tycoon 3 (mac),rollercoaster tycoon 3 soaked,aspyr media,,49.99,23.99
6498,0,202,1480,the computrace lojack for laptops computer tracking and loss control solution by,computrace lojack for laptops - 1 year license (win 2000 xp),lenovo,,,49.95
6499,0,181,1561,emedia rock guitar method,emedia eg04025 intermediate guitar method - complete package,emedia,emedia,39.99,53.99
6500,0,796,91,adobe creative suite cs3 master collection [mac],19280016dm adobe creative suite 3 master collection - media - tlp tlp nonprofit - dvd - ma,adobe,,2499,18.88
6501,0,318,1258,ultimate puzzle games,ultimate games for girls 3 for pc,valusoft,,19.99,19.99
6502,0,873,2209,the print shop 22 deluxe sb cs by the print shop,encore software 10038 - encore the print shop v.21.0 deluxe - print management - pc,encore software,,49.95,41.97
6503,0,337,788,jaws,encore software 14060 - terror strike - win 2000 xp,majesco entertainment,,19.99,18.97
6504,0,767,2980,adobe software acrobat pro upgrd pro-pro mac (adbcd01798mc),software,adobe software,,273,46.99
6505,0,888,474,reel deal slots mystic forest,yamaha into the woods - original cast recording smart pianosoft,phantom efx,,19.95,22.13
6506,1,1103,937,railroad tycoon 3 (mac),destineer railroad tycoon 3,macsoft,,19.99,21.99
6507,0,943,646,nero 7 ultra edition enhanced,nero inc nero 8 ultra edition,nero inc.,,99.99,88.83
6508,0,543,1931,adobe acrobat capture 100 000 page pack,csa-b100-srvr-k9 cisco security server agent - license - 100 agents - win solaris,adobe,,1514.99,64566.91
